#{"t_start": 1676137628.9389741, "env_id": null}
r,l,t
894,3000,11.680889
1732,3000,21.909817
1542,3000,33.442161
1736,3000,44.192983
1122,3000,55.138006
1770,3000,66.354757
1508,3000,77.343268
1758,3000,87.792984
1562,3000,98.733413
1692,3000,109.368381
1530,3000,120.190737
1366,3000,130.395431
1602,3000,140.758801
1828,3000,151.381105
2138,3000,162.196669
1476,3000,173.253146
1222,3000,183.894237
1588,3000,194.719843
1202,3000,205.187058
1780,3000,215.553363
1148,3000,227.066819
1430,3000,237.958898
1848,3000,248.585505
1418,3000,258.704468
1672,3000,269.331084
1780,3000,279.889071
1758,3000,290.129866
1518,3000,300.565633
1612,3000,311.386693
1866,3000,322.10102
1256,3000,332.821443
1358,3000,343.562726
1328,3000,354.800928
1868,3000,365.511947
1646,3000,376.274552
1870,3000,387.229475
1842,3000,398.096997
1260,3000,408.905586
1480,3000,419.103591
1892,3000,429.823266
1316,3000,440.877015
1848,3000,451.910794
1430,3000,462.495795
1696,3000,473.109972
1846,3000,483.45079
1892,3000,493.802355
1954,3000,504.471151
1606,3000,515.511258
1428,3000,526.714603
1166,3000,537.21208
1972,3000,547.574171
1642,3000,558.299277
1096,3000,568.850103
1582,3000,579.880046
1442,3000,590.596051
1518,3000,601.848881
1956,3000,612.466213
1146,3000,622.840489
1798,3000,633.02839
1534,3000,643.7524
1576,3000,654.144892
1468,3000,664.608238
906,3000,675.459173
1712,3000,685.948903
1634,3000,696.985065
1788,3000,707.801506
1716,3000,737.732969
1256,3000,748.639335
1648,3000,759.860405
1310,3000,770.486454
1764,3000,781.682475
1680,3000,792.313968
2096,3000,803.266658
1768,3000,814.888652
1624,3000,825.948951
1596,3000,837.055421
1602,3000,848.005589
1684,3000,860.317821
2020,3000,871.815523
1558,3000,883.909573
1714,3000,895.813016
1800,3000,907.676682
2194,3000,920.569913
1636,3000,933.134738
2272,3000,945.28159
1924,3000,958.54885
1488,3000,970.986869
1776,3000,983.819254
1528,3000,997.498021
2140,3000,1010.133376
2262,3000,1022.437481
1850,3000,1034.344531
2194,3000,1046.477288
2240,3000,1059.101184
1898,3000,1072.175285
2376,3000,1084.63581
1896,3000,1096.644608
2282,3000,1109.119256
1948,3000,1121.497777
2214,3000,1134.133476
2128,3000,1146.317637
1822,3000,1158.697747
2006,3000,1171.261588
2332,3000,1183.910723
2186,3000,1196.070894
2072,3000,1210.531934
2230,3000,1223.297054
2432,3000,1235.892328
2134,3000,1248.053223
2226,3000,1260.423431
1962,3000,1272.756831
2392,3000,1284.691307
1806,3000,1296.903313
2278,3000,1309.114537
2686,3000,1321.397613
1522,3000,1333.956903
2060,3000,1346.315909
2676,3000,1358.927034
1720,3000,1370.71371
1956,3000,1382.752275
2444,3000,1394.544425
2320,3000,1406.845301
2202,3000,1419.017402
2224,3000,1431.203689
2156,3000,1444.10945
2508,3000,1456.206187
2084,3000,1468.671513
2106,3000,1481.150374
1930,3000,1493.89465
2438,3000,1505.900558
1678,3000,1518.077492
1912,3000,1530.390651
2258,3000,1542.247974
2378,3000,1571.940562
2264,3000,1583.853904
2302,3000,1595.856989
2206,3000,1608.432623
2224,3000,1620.976556
2126,3000,1634.019989
2388,3000,1645.837926
2540,3000,1658.098503
2552,3000,1669.776462
2416,3000,1682.197036
2614,3000,1694.449695
2252,3000,1706.834886
2720,3000,1719.076729
2744,3000,1731.317648
1636,3000,1744.054011
2082,3000,1757.088781
2162,3000,1769.758207
2382,3000,1781.436111
2310,3000,1793.505258
2240,3000,1806.021639
2494,3000,1818.303383
2082,3000,1830.289541
2382,3000,1842.308885
2388,3000,1853.749902
2106,3000,1866.479871
2288,3000,1878.842633
2126,3000,1891.251905
2276,3000,1903.461584
2262,3000,1915.561419
1932,3000,1927.580967
2328,3000,1939.179815
2792,3000,1951.377852
2800,3000,1963.74632
2552,3000,1975.651698
2132,3000,1987.989464
2218,3000,2000.621212
2348,3000,2012.871534
2110,3000,2025.492129
2200,3000,2037.857477
2218,3000,2050.23976
2774,3000,2062.641282
2174,3000,2075.348669
2698,3000,2087.367232
2600,3000,2099.419752
2442,3000,2111.914651
2570,3000,2123.993355
2488,3000,2136.044429
2230,3000,2147.994219
2126,3000,2160.15104
2892,3000,2172.107614
2732,3000,2184.362753
2838,3000,2196.307845
2302,3000,2208.493729
2126,3000,2220.566279
2458,3000,2232.132979
2406,3000,2244.438638
2526,3000,2256.908503
2204,3000,2268.896367
2536,3000,2281.496747
2322,3000,2293.279857
2568,3000,2305.053857
2488,3000,2317.384994
2446,3000,2329.790468
2474,3000,2341.636995
2420,3000,2353.523991
2350,3000,2365.258753
2528,3000,2377.534631
3134,3000,2406.16032
2812,3000,2418.059377
2568,3000,2429.865106
2564,3000,2441.912054
2648,3000,2453.816034
2444,3000,2465.498672
2336,3000,2477.025389
2446,3000,2489.12708
2878,3000,2500.485721
2684,3000,2512.66928
2608,3000,2524.308442
2468,3000,2536.063521
2856,3000,2548.187524
2506,3000,2560.063483
2426,3000,2571.635706
2482,3000,2583.422572
2834,3000,2594.888299
2394,3000,2607.089634
3066,3000,2619.129576
2542,3000,2631.419604
2634,3000,2643.943261
2518,3000,2656.082484
2530,3000,2668.238325
3162,3000,2680.357189
2740,3000,2693.069246
3012,3000,2704.7797
2752,3000,2716.657187
3060,3000,2728.012209
2676,3000,2739.867356
2414,3000,2751.567916
2814,3000,2763.344798
3162,3000,2775.267822
2962,3000,2786.583172
2778,3000,2798.892792
2814,3000,2810.143515
2814,3000,2822.257263
2868,3000,2833.800965
2756,3000,2845.539795
3270,3000,2856.9811
2952,3000,2868.805627
2566,3000,2880.2444
3122,3000,2892.135195
2818,3000,2903.982554
3264,3000,2915.475186
2612,3000,2926.915036
2780,3000,2938.380932
2972,3000,2950.350441
2934,3000,2962.042091
3236,3000,2974.024164
2840,3000,2985.54732
2676,3000,2997.042683
2756,3000,3008.796123
3294,3000,3020.263292
3134,3000,3031.85857
3076,3000,3043.565417
