#{"t_start": 1676137631.5010521, "env_id": null}
r,l,t
8878,3000,84658.606961
8874,3000,84667.782911
8640,3000,84677.621677
8718,3000,84687.583057
8736,3000,84697.466346
8688,3000,84707.393961
8776,3000,84716.591162
8900,3000,84725.868744
8712,3000,84735.61904
8742,3000,84745.137575
8422,3000,84754.523581
8350,3000,84763.846748
8392,3000,84773.373014
8350,3000,84783.127137
8710,3000,84793.024946
8766,3000,84803.05993
8742,3000,84812.295886
8456,3000,84822.212817
8658,3000,84831.856479
8638,3000,84841.654665
9028,3000,84850.991373
8714,3000,84860.876977
8626,3000,84870.356819
8866,3000,84880.557752
8760,3000,84890.699161
8506,3000,84900.763387
8784,3000,84910.218684
8530,3000,84919.83942
8632,3000,84929.698509
8832,3000,84939.154665
8976,3000,84948.830824
8472,3000,84958.264376
8822,3000,84968.123554
9014,3000,84977.98441
8556,3000,84987.438527
8774,3000,84997.01714
9066,3000,85006.871371
8696,3000,85016.438866
8594,3000,85025.941407
8550,3000,85035.680367
8534,3000,85045.176145
8576,3000,85055.479426
8696,3000,85064.885914
8464,3000,85074.62236
8426,3000,85084.437454
8672,3000,85094.037756
8426,3000,85103.69732
8758,3000,85113.361386
8652,3000,85123.096692
8556,3000,85133.245464
8624,3000,85158.350682
8586,3000,85167.877604
8858,3000,85177.448214
8680,3000,85187.154921
8654,3000,85197.42405
8486,3000,85207.189265
8596,3000,85216.946621
8778,3000,85227.014475
8186,3000,85236.37341
8604,3000,85245.810981
8914,3000,85256.012569
8840,3000,85265.089641
8402,3000,85274.496334
8752,3000,85284.402215
8546,3000,85294.651638
8598,3000,85304.857568
8906,3000,85314.437344
8836,3000,85324.391575
8932,3000,85334.169711
8554,3000,85344.397209
8406,3000,85353.852684
8456,3000,85363.377509
8504,3000,85373.457119
8540,3000,85382.951188
8786,3000,85392.657827
8500,3000,85402.393074
8688,3000,85411.721782
8632,3000,85421.44015
8452,3000,85431.479107
8530,3000,85441.399929
8456,3000,85451.345403
8528,3000,85460.978159
8698,3000,85470.814206
8788,3000,85480.184735
8424,3000,85490.293967
8330,3000,85500.370145
8538,3000,85510.280853
8596,3000,85520.162984
8288,3000,85529.71637
8554,3000,85539.586287
8648,3000,85549.256276
8758,3000,85559.208657
8414,3000,85569.154258
8570,3000,85578.946054
8710,3000,85588.941402
8680,3000,85598.62832
8062,3000,85608.02008
8418,3000,85617.1517
8976,3000,85627.466342
8472,3000,85637.103839
8276,3000,85646.669388
8686,3000,85656.077402
8336,3000,85665.459661
8766,3000,85675.251457
8520,3000,85684.749887
8486,3000,85694.356047
8720,3000,85704.36955
8634,3000,85714.404334
8522,3000,85723.530084
8368,3000,85733.036794
8616,3000,85742.428505
8562,3000,85751.952741
8530,3000,85761.820797
8776,3000,85771.018499
8544,3000,85780.557248
8652,3000,85790.091335
8236,3000,85798.989965
8200,3000,85824.132067
8348,3000,85834.381001
8834,3000,85843.970037
8432,3000,85853.257815
8538,3000,85862.385044
8556,3000,85872.13311
8544,3000,85882.130223
8784,3000,85891.519096
8536,3000,85901.569508
8354,3000,85911.045575
8906,3000,85920.976741
8854,3000,85931.026321
8438,3000,85941.090857
8822,3000,85950.576385
8732,3000,85959.838085
8622,3000,85970.014805
9088,3000,85979.82523
8678,3000,85988.935724
8768,3000,85998.077545
8436,3000,86007.461296
9000,3000,86017.447174
8642,3000,86027.216555
8456,3000,86036.550812
8606,3000,86046.514631
8576,3000,86056.072608
8488,3000,86065.21423
8788,3000,86075.362065
8506,3000,86085.061175
8458,3000,86094.902726
8450,3000,86104.507198
8844,3000,86114.121747
8754,3000,86124.204622
8984,3000,86133.753298
8950,3000,86143.43671
8442,3000,86153.011951
8722,3000,86163.119173
8882,3000,86172.894429
8702,3000,86182.220996
8792,3000,86191.690825
8572,3000,86201.445219
8764,3000,86211.627476
8742,3000,86222.156468
8634,3000,86232.2331
8924,3000,86242.327797
8440,3000,86252.06171
8656,3000,86261.375413
8642,3000,86271.353103
8550,3000,86281.489122
8494,3000,86291.68585
8552,3000,86301.239567
8672,3000,86311.3452
8496,3000,86321.050191
8778,3000,86330.819442
8422,3000,86340.027969
8442,3000,86349.711513
8444,3000,86359.851902
8538,3000,86369.817169
8820,3000,86379.647728
8510,3000,86389.260606
8728,3000,86398.659906
8672,3000,86408.031472
8522,3000,86418.347919
8986,3000,86428.101915
8778,3000,86437.572369
8350,3000,86446.860081
8988,3000,86456.819911
8330,3000,86481.751571
8864,3000,86491.376004
8554,3000,86500.906209
8448,3000,86510.596096
8678,3000,86520.110907
8554,3000,86529.428475
8442,3000,86538.727674
8734,3000,86548.730759
8278,3000,86558.35425
8340,3000,86568.315099
8322,3000,86577.799633
8602,3000,86587.756368
8384,3000,86598.239446
8362,3000,86607.439273
8288,3000,86617.322279
8758,3000,86627.161671
8824,3000,86636.530049
8578,3000,86646.261527
8544,3000,86656.106814
8356,3000,86665.536065
8326,3000,86675.379863
8650,3000,86685.212733
8620,3000,86695.082741
8484,3000,86705.02232
8552,3000,86714.65545
8830,3000,86723.906728
8554,3000,86733.608604
8562,3000,86743.239263
8520,3000,86752.388316
8532,3000,86762.015318
8848,3000,86772.451398
8378,3000,86781.716067
8522,3000,86791.657089
8776,3000,86800.922774
8628,3000,86810.858953
8322,3000,86820.320234
8810,3000,86829.753402
8770,3000,86839.732038
8644,3000,86849.381719
9154,3000,86859.159739
8612,3000,86868.949536
8486,3000,86878.531209
8450,3000,86887.619802
8472,3000,86897.244445
8602,3000,86906.878577
8238,3000,86916.593564
8468,3000,86925.724314
8722,3000,86935.1961
8408,3000,86944.817523
8368,3000,86954.964981
8684,3000,86965.402895
8426,3000,86975.444834
8890,3000,86985.347691
8448,3000,86994.926852
9062,3000,87004.856331
8284,3000,87014.220878
8506,3000,87023.684546
8860,3000,87033.399136
8408,3000,87042.855307
8426,3000,87052.452814
8652,3000,87062.681725
8688,3000,87072.386169
8528,3000,87082.025249
8572,3000,87091.682971
9082,3000,87102.016532
8490,3000,87111.652837
8656,3000,87121.891701
8534,3000,87146.398116
8432,3000,87156.75417
8722,3000,87166.204039
8458,3000,87176.116452
8634,3000,87186.134049
8588,3000,87195.581702
8314,3000,87205.673461
8420,3000,87214.80793
8932,3000,87225.021342
8408,3000,87234.50926
8762,3000,87244.196646
8668,3000,87253.737634
8464,3000,87263.487357
8750,3000,87272.789835
8860,3000,87282.32161
8696,3000,87292.356469
8714,3000,87301.857086
9016,3000,87311.659022
8946,3000,87321.729148
8440,3000,87331.581325
8686,3000,87341.24283
8548,3000,87351.219119
8574,3000,87361.396
8712,3000,87371.179099
8818,3000,87380.741998
8602,3000,87390.295358
8586,3000,87400.264794
8588,3000,87410.015324
8894,3000,87420.090899
8770,3000,87429.833844
8790,3000,87439.200489
8686,3000,87448.474414
8516,3000,87458.0446
8262,3000,87467.445314
8764,3000,87477.193773
8516,3000,87486.698369
8540,3000,87496.053574
9368,3000,87505.490588
8738,3000,87515.500184
8722,3000,87525.573966
8336,3000,87535.430231
8490,3000,87544.921225
8542,3000,87554.240933
8396,3000,87564.394559
8528,3000,87573.831626
8726,3000,87583.677719
8118,3000,87592.829113
8574,3000,87602.842092
8704,3000,87612.588022
8916,3000,87622.032174
8376,3000,87630.893409
8708,3000,87640.466023
8824,3000,87650.04465
8612,3000,87659.504884
8638,3000,87668.642493
8490,3000,87678.240499
8696,3000,87687.851641
8770,3000,87697.669181
8682,3000,87707.663962
8634,3000,87717.501547
9066,3000,87727.239628
8800,3000,87737.14321
8696,3000,87746.505093
8666,3000,87756.414344
8582,3000,87765.815649
8450,3000,87775.131394
8694,3000,87784.591319
8482,3000,87809.430024
8662,3000,87818.862777
8300,3000,87828.564199
8830,3000,87838.353552
8276,3000,87848.07481
8668,3000,87858.370584
8766,3000,87867.780369
8846,3000,87877.440751
8798,3000,87886.968321
8822,3000,87896.523684
8706,3000,87906.091982
8712,3000,87916.064091
8668,3000,87925.350516
8776,3000,87935.714334
8870,3000,87945.209714
8514,3000,87954.456119
8554,3000,87964.459404
8638,3000,87974.34359
