#{"t_start": 1680429586.9512067, "env_id": null}
r,l,t
-303536,3000,101.107432
-347328,3000,188.211273
-282280,3000,286.700058
-315792,3000,380.670142
-324176,3000,480.438703
-306576,3000,575.836941
-288328,3000,673.420225
-322880,3000,773.604106
-300344,3000,867.85011
-313920,3000,973.796963
-331856,3000,1072.961791
-335280,3000,1167.754649
-308784,3000,1265.89339
-278424,3000,1371.050968
-314624,3000,1466.919034
-312392,3000,1562.957895
-305344,3000,1660.6227
-331096,3000,1759.854296
-301808,3000,1864.130625
-339200,3000,1960.881682
-297624,3000,2061.965575
-311680,3000,2157.788556
-304248,3000,2258.196724
-327712,3000,2356.479473
-314384,3000,2454.377845
-303112,3000,2549.721028
-311152,3000,2646.594845
-298392,3000,2746.99799
-293032,3000,2845.52344
-296144,3000,2940.924952
-302264,3000,3043.191191
-311616,3000,3137.981602
-335672,3000,3231.830805
-327120,3000,3331.418716
-299184,3000,3429.387963
-344912,3000,3525.156731
-338184,3000,3619.457982
-354376,3000,3713.610139
-311408,3000,3811.667282
-294480,3000,3908.219555
-307464,3000,4003.959359
-340096,3000,4108.949057
-319880,3000,4203.323586
-348280,3000,4300.404545
-300560,3000,4401.158316
-300120,3000,4498.960446
-341184,3000,4594.623347
-340040,3000,4692.503518
-301592,3000,4793.909837
-324648,3000,4892.630453
-327904,3000,4990.091261
-335816,3000,5086.246312
-313736,3000,5179.828048
-321624,3000,5279.305044
-342032,3000,5372.55462
-316464,3000,5471.016182
-323608,3000,5565.535412
-327032,3000,5659.812542
-325240,3000,5757.935658
-329184,3000,5857.017282
-326896,3000,5956.433175
-312912,3000,6052.940234
-295296,3000,6147.485535
-331584,3000,6242.043153
-313576,3000,6340.817268
-334040,3000,6439.677881
-298112,3000,6621.889069
-318032,3000,6724.275254
-319680,3000,6819.687264
-315640,3000,6919.901776
-320960,3000,7017.763269
-330976,3000,7120.142855
-325200,3000,7218.27879
-319976,3000,7315.762714
-291480,3000,7422.329792
-340552,3000,7517.546873
-292464,3000,7616.748492
-320736,3000,7716.935638
-317552,3000,7820.316304
-314080,3000,7917.269604
-321856,3000,8015.568763
-333192,3000,8117.857927
-305560,3000,8214.227587
-322784,3000,8310.282106
-287128,3000,8411.209842
-329968,3000,8512.701882
-324464,3000,8611.504093
-325792,3000,8709.597735
-328240,3000,8803.688242
-320952,3000,8899.193979
-313808,3000,8995.48869
-321624,3000,9093.421096
-357704,3000,9194.488206
-300472,3000,9295.177888
-315904,3000,9394.888804
-330768,3000,9490.387294
-315200,3000,9586.052503
-323696,3000,9680.441888
-336944,3000,9777.984935
-322728,3000,9874.678714
-324952,3000,9973.576955
-313664,3000,10069.133798
-338824,3000,10163.896626
-313688,3000,10258.318061
-323000,3000,10357.084285
-336984,3000,10448.150922
-311616,3000,10545.420068
-327080,3000,10646.395173
-335888,3000,10746.147329
-313520,3000,10840.522587
-294408,3000,10936.774852
-298640,3000,11038.266263
-369288,3000,11135.306327
-349072,3000,11234.891895
-321904,3000,11335.16695
-325800,3000,11436.100927
-316528,3000,11536.144892
-317912,3000,11633.69119
-312016,3000,11732.677582
-328640,3000,11828.666035
-316808,3000,11927.892902
-323080,3000,12021.659502
-315768,3000,12119.12755
-311880,3000,12218.033042
-352480,3000,12312.109397
-336152,3000,12408.94661
-329960,3000,12503.010737
-316792,3000,12597.655295
-323896,3000,12696.149167
-316160,3000,12794.27132
-318976,3000,12894.595539
-284000,3000,12993.892471
-293024,3000,13096.035589
-329768,3000,13277.18933
-348728,3000,13373.4929
-325712,3000,13474.795274
-323728,3000,13571.794067
-323624,3000,13664.919124
-305328,3000,13762.186134
-321600,3000,13859.009498
-311480,3000,13957.89766
-339544,3000,14056.209114
-303472,3000,14155.40744
-308256,3000,14253.360523
-337952,3000,14350.285225
-294352,3000,14447.20569
-328680,3000,14541.35258
-315744,3000,14637.322572
-308272,3000,14735.69891
-312632,3000,14836.906016
-300584,3000,14936.936976
-330136,3000,15036.702472
-314656,3000,15133.087504
-320520,3000,15229.159439
-350920,3000,15322.168318
-313712,3000,15417.604311
-297680,3000,15516.104248
-299448,3000,15614.466418
-314688,3000,15714.189291
-310592,3000,15815.637859
-301048,3000,15915.076589
-332424,3000,16003.773262
-290216,3000,16103.441195
-332808,3000,16201.770747
-308408,3000,16301.549406
-298192,3000,16402.416419
-305944,3000,16493.501242
-308560,3000,16587.860079
-308760,3000,16680.351664
-309352,3000,16782.752552
-316000,3000,16874.492785
-335152,3000,16972.432345
-288072,3000,17072.036026
-319560,3000,17162.71358
-325736,3000,17257.908396
-321896,3000,17357.929963
-298520,3000,17451.08322
-302312,3000,17551.395043
-309720,3000,17645.538677
-304128,3000,17741.87835
-302552,3000,17832.905532
-321456,3000,17919.373223
-293000,3000,18010.895089
-321704,3000,18101.580446
-320712,3000,18192.382663
-324424,3000,18275.638745
-306088,3000,18360.214058
-309664,3000,18449.922288
-311888,3000,18542.985112
-272728,3000,18638.518331
-312456,3000,18726.429748
-288928,3000,18816.849243
-313560,3000,18913.944719
-310664,3000,19003.560863
-289592,3000,19091.894525
-316448,3000,19181.990321
-311000,3000,19279.317753
-295160,3000,19370.454596
-310296,3000,19457.04459
-335048,3000,19551.134407
-304024,3000,19712.95743
-309456,3000,19798.586067
-299080,3000,19889.006245
-301384,3000,19981.094212
-322424,3000,20069.980002
-299184,3000,20156.016634
-306496,3000,20246.083169
-280544,3000,20338.234289
-309392,3000,20427.814393
-303584,3000,20518.331231
-278872,3000,20606.475208
-305688,3000,20704.617804
-317248,3000,20793.956008
-315408,3000,20883.138874
-309976,3000,20971.745972
-276824,3000,21070.881663
-281184,3000,21163.713305
-311288,3000,21253.090634
-329648,3000,21341.873545
-301960,3000,21431.714507
-295936,3000,21521.646451
-320000,3000,21608.891524
-284024,3000,21700.313331
-292016,3000,21794.039704
-317336,3000,21886.309931
-304088,3000,21977.063218
-301296,3000,22069.452689
-308304,3000,22159.596996
-310272,3000,22253.374742
-312560,3000,22346.490906
-314440,3000,22434.020627
-319280,3000,22523.611574
-317384,3000,22612.190578
-310544,3000,22700.794462
-302896,3000,22793.89241
-296864,3000,22882.789228
-296136,3000,22965.112418
-310824,3000,23054.754728
-262312,3000,23152.548669
-311312,3000,23240.351289
-293136,3000,23332.313189
-310016,3000,23417.594837
-300840,3000,23508.980268
-280920,3000,23608.247622
-313288,3000,23691.899625
-297304,3000,23785.682467
-302704,3000,23871.139532
-285656,3000,23961.644451
-322584,3000,24052.605559
-306064,3000,24139.658841
-294536,3000,24230.039533
-302016,3000,24325.129047
-327568,3000,24416.039446
-325664,3000,24508.308678
-303056,3000,24594.574308
-306976,3000,24682.810502
-320400,3000,24768.884862
-291080,3000,24858.690623
-323512,3000,24947.8482
-311336,3000,25037.942354
-304304,3000,25122.616306
-324384,3000,25207.897757
-310208,3000,25295.879851
-289048,3000,25391.592556
-308256,3000,25480.348886
-346976,3000,25567.901408
-277472,3000,25717.672142
-297040,3000,25807.511003
-303160,3000,25902.784806
-307680,3000,25991.969016
-295112,3000,26077.090203
-309608,3000,26166.971427
-319904,3000,26259.605898
-270368,3000,26345.521904
-328472,3000,26432.879718
-283536,3000,26520.822384
-301216,3000,26610.767553
-294944,3000,26695.600104
-300160,3000,26786.821627
-287904,3000,26879.645043
-304936,3000,26968.087635
-288648,3000,27059.759058
-293360,3000,27150.020266
-317416,3000,27236.240792
-310072,3000,27327.735606
-319392,3000,27420.332186
-320272,3000,27503.619624
-289872,3000,27592.413314
-294984,3000,27683.367002
-279984,3000,27772.218045
-282792,3000,27862.369303
-312072,3000,27947.578721
-279616,3000,28041.326577
-292656,3000,28132.517181
-292960,3000,28225.681324
-268472,3000,28313.633235
-292016,3000,28404.046723
-292944,3000,28493.806307
-316016,3000,28583.515654
-301936,3000,28672.237863
-278640,3000,28763.859733
-274704,3000,28855.133293
-297864,3000,28945.314309
-284536,3000,29034.756341
-289088,3000,29123.994571
-304376,3000,29212.805028
-284912,3000,29298.94968
-275288,3000,29386.027543
-313008,3000,29469.718827
-299888,3000,29554.909759
-289512,3000,29641.068223
-331672,3000,29726.285629
-314192,3000,29815.187359
-308552,3000,29906.657382
-316400,3000,29991.345675
-273656,3000,30084.40727
-285432,3000,30170.398676
-263200,3000,30258.829711
-278968,3000,30346.4734
-291128,3000,30434.51073
-306128,3000,30519.390476
-299176,3000,30605.655847
-300640,3000,30691.39304
-305040,3000,30780.305126
-286560,3000,30869.664753
-300936,3000,30961.008956
-293888,3000,31050.329949
-279440,3000,31137.430108
-293736,3000,31227.659713
-322960,3000,31318.937436
-288104,3000,31409.611989
-279496,3000,31495.713539
-281920,3000,31583.969455
-283576,3000,31730.202476
-312400,3000,31822.268523
-280200,3000,31912.331323
-273968,3000,32004.623593
-264256,3000,32101.100158
-300760,3000,32189.135621
-286736,3000,32278.054452
-299008,3000,32368.264243
-309280,3000,32454.662337
-281776,3000,32541.799254
-291584,3000,32629.263684
-285824,3000,32716.411401
-320368,3000,32802.036705
-296080,3000,32890.443517
-278328,3000,32980.41545
-297768,3000,33066.636679
-281760,3000,33157.869653
-269624,3000,33245.513383
-275936,3000,33338.176932
-295896,3000,33423.786953
-281648,3000,33510.294505
-330136,3000,33593.277602
-296816,3000,33676.166936
-290848,3000,33771.405792
-289904,3000,33862.424354
-294688,3000,33946.577714
-276152,3000,34034.388153
-302216,3000,34127.689878
-300000,3000,34221.803092
-289728,3000,34306.956157
-251880,3000,34395.685595
-286856,3000,34481.005141
-318416,3000,34562.560166
-292632,3000,34653.919455
-284664,3000,34741.730163
-291864,3000,34836.04234
-302888,3000,34918.05233
-293912,3000,35002.40711
-285928,3000,35086.785259
-282392,3000,35177.936386
-305832,3000,35269.521966
-269456,3000,35361.702041
-298576,3000,35449.533192
-279392,3000,35537.166189
-261368,3000,35626.882003
-291784,3000,35716.01455
-349728,3000,35797.997135
-278672,3000,35885.045431
-280672,3000,35977.401859
-302760,3000,36063.824068
-317752,3000,36146.346542
-289544,3000,36232.021971
-328016,3000,36318.220365
-287408,3000,36402.856906
-279752,3000,36489.132444
-250848,3000,36577.648879
-300744,3000,36667.606634
-323640,3000,36746.518151
-293344,3000,36834.54627
-273424,3000,36921.284896
-274696,3000,37007.99094
-287680,3000,37097.494989
-267144,3000,37193.219076
-296776,3000,37279.021076
-296920,3000,37368.202792
-295792,3000,37453.79706
-277280,3000,37536.889906
-302776,3000,37681.328062
-289800,3000,37769.599588
-299736,3000,37862.574852
-289256,3000,37954.879946
-292616,3000,38047.806516
-285896,3000,38137.416472
-298464,3000,38228.516066
-283520,3000,38320.235644
-299896,3000,38411.511658
-288952,3000,38503.565738
-286440,3000,38598.393655
-306880,3000,38694.058364
-272168,3000,38782.612224
-284560,3000,38870.785891
-299528,3000,38961.434365
-276536,3000,39050.652354
-293032,3000,39145.869246
-274096,3000,39239.551891
-286472,3000,39332.82181
-258056,3000,39423.557666
-291488,3000,39515.509421
-291576,3000,39608.763345
-308944,3000,39700.472872
-329144,3000,39793.419964
-249952,3000,39884.384144
-279592,3000,39976.042159
-283408,3000,40065.23332
-297928,3000,40155.979555
-263008,3000,40247.054481
-255840,3000,40340.872541
-299736,3000,40427.558438
-289288,3000,40512.069641
-263216,3000,40605.308382
-304000,3000,40694.754139
-281040,3000,40779.555897
-284472,3000,40869.170809
-250528,3000,40966.195552
-277288,3000,41052.705814
-277056,3000,41143.288562
-305872,3000,41228.181634
-287464,3000,41315.774821
-268968,3000,41402.284081
-280104,3000,41487.575626
-231584,3000,41580.590127
-273496,3000,41675.261542
-279664,3000,41767.157965
-281448,3000,41857.123905
-253128,3000,41949.917866
-286280,3000,42039.181019
-319976,3000,42130.070412
-288368,3000,42219.039881
-270152,3000,42308.621003
-280464,3000,42399.730708
-269440,3000,42499.825958
-269144,3000,42587.665167
-287360,3000,42677.513724
-309816,3000,42757.13289
-314048,3000,42841.129012
-294760,3000,42925.409596
-315248,3000,43008.946722
-280248,3000,43098.851485
-243800,3000,43187.064876
-293640,3000,43275.326461
-278184,3000,43370.120268
-292800,3000,43461.272517
-284424,3000,43547.009043
-250032,3000,43687.789789
-273368,3000,43777.858451
-256520,3000,43871.570061
-254208,3000,43960.006123
-315648,3000,44047.439523
-267088,3000,44138.690214
-299424,3000,44224.615073
-269760,3000,44308.275087
-298728,3000,44391.637084
-278256,3000,44471.406484
-300712,3000,44554.957596
-279096,3000,44639.852954
-236760,3000,44731.049782
-294208,3000,44816.856608
-297904,3000,44904.202185
-240344,3000,44992.139605
-294760,3000,45076.461025
-275600,3000,45164.362717
-290704,3000,45253.023595
-271360,3000,45342.135567
-265176,3000,45422.431603
-271216,3000,45507.523496
-292200,3000,45586.880822
-278184,3000,45674.237827
-311008,3000,45760.81018
-288400,3000,45845.572768
-279448,3000,45930.184975
-299504,3000,46015.495384
-298832,3000,46095.157794
-288448,3000,46181.405121
-282168,3000,46270.872183
-306624,3000,46353.148027
-270384,3000,46438.883782
-274216,3000,46523.965629
-280168,3000,46613.694531
-296848,3000,46700.660048
-274144,3000,46786.800201
-273840,3000,46872.524369
-297888,3000,46958.470423
-281576,3000,47045.281969
-260896,3000,47132.482548
-266016,3000,47219.411836
-300656,3000,47303.781459
-274800,3000,47389.382102
-267320,3000,47474.26136
-296568,3000,47551.903991
-303376,3000,47636.363122
-287456,3000,47724.028385
-251344,3000,47815.110408
-278448,3000,47902.827594
-285752,3000,47993.791537
-268352,3000,48087.916754
-279288,3000,48173.507292
-279288,3000,48255.524562
-304656,3000,48343.125774
-250832,3000,48434.280694
-300872,3000,48519.271072
-300760,3000,48605.767962
-253840,3000,48694.541853
-258744,3000,48776.734095
-267792,3000,48861.821079
-260976,3000,48951.185476
-304832,3000,49036.370649
-281416,3000,49118.975287
-297832,3000,49206.451972
-257248,3000,49292.94151
-274752,3000,49375.670207
-295656,3000,49509.027077
-273488,3000,49594.80551
-257944,3000,49679.079509
-284216,3000,49761.58235
-264584,3000,49845.043774
-262768,3000,49928.309665
-266808,3000,50005.793174
-276200,3000,50091.142991
-290552,3000,50172.443473
-286176,3000,50256.609522
-266088,3000,50346.363016
-300472,3000,50432.449463
-276304,3000,50519.243885
-280288,3000,50599.038131
-292888,3000,50689.680986
-287248,3000,50770.712539
-253992,3000,50863.825245
-279288,3000,50954.784712
-265968,3000,51041.024449
-307800,3000,51126.107906
-258888,3000,51212.440187
-284328,3000,51297.153717
-243104,3000,51384.91331
-311760,3000,51472.937733
-254032,3000,51560.737512
-265680,3000,51638.958085
-265280,3000,51723.698962
-278168,3000,51810.380043
-285520,3000,51894.854167
-265184,3000,51983.147687
-278976,3000,52064.765266
-269576,3000,52147.82122
-284200,3000,52230.799565
-279944,3000,52313.467814
-287144,3000,52395.495541
-309544,3000,52475.514167
-259560,3000,52561.112313
-254520,3000,52645.149122
-289008,3000,52726.360583
-295440,3000,52811.007541
-267336,3000,52899.58378
-273128,3000,52987.841181
-297432,3000,53069.097472
-274032,3000,53149.511182
-312392,3000,53232.621235
-270112,3000,53317.702827
-273056,3000,53403.383772
-241392,3000,53484.585067
-273896,3000,53570.103129
-311688,3000,53655.910729
-254112,3000,53748.326327
-276320,3000,53831.398563
-289136,3000,53919.249957
-263056,3000,54004.897438
-268856,3000,54087.174749
-276248,3000,54173.647562
-264808,3000,54256.722405
-277400,3000,54344.670221
-265096,3000,54430.250539
-264352,3000,54512.306303
-288440,3000,54590.860344
-276160,3000,54677.969974
-294344,3000,54764.945278
-264088,3000,54847.197473
-275320,3000,54931.011305
-247824,3000,55019.014583
-264664,3000,55095.800729
-260728,3000,55239.308937
-292072,3000,55322.223984
-295464,3000,55400.596368
-245368,3000,55483.825578
-251048,3000,55569.851542
-253648,3000,55656.354303
-288320,3000,55739.151714
-268992,3000,55821.031827
-267344,3000,55903.807021
-264832,3000,55986.369856
-269904,3000,56073.835584
-244584,3000,56166.62687
-270008,3000,56251.487072
-269248,3000,56345.780471
-241336,3000,56426.944302
-270160,3000,56512.294465
-284248,3000,56597.709456
-288288,3000,56684.48085
-272000,3000,56770.989719
-264584,3000,56851.935081
-278304,3000,56935.685171
-265952,3000,57019.75729
-270000,3000,57103.836807
-269440,3000,57185.561835
-248880,3000,57274.112207
-271912,3000,57361.832514
-250304,3000,57444.43056
-267952,3000,57526.56987
-269096,3000,57609.563361
-280360,3000,57698.994646
-277128,3000,57780.614819
-274136,3000,57867.603874
-291352,3000,57954.763429
-274288,3000,58045.141804
-288976,3000,58120.845556
-256864,3000,58209.01213
-265984,3000,58293.856468
-299312,3000,58377.341961
-250384,3000,58462.084107
-297328,3000,58546.353633
-274816,3000,58626.434738
-303520,3000,58712.859842
-248592,3000,58800.65763
-267784,3000,58881.412532
-275216,3000,58963.727148
-275064,3000,59054.423934
-278472,3000,59139.251719
-302200,3000,59223.140324
-277016,3000,59309.525199
-253856,3000,59401.213506
-274064,3000,59487.83172
-279952,3000,59565.69946
-286168,3000,59647.480674
-272328,3000,59730.076709
-240488,3000,59815.701726
-268720,3000,59901.293239
-265880,3000,59986.799664
-262152,3000,60071.136288
-243648,3000,60155.869764
-291888,3000,60234.28583
-261680,3000,60318.494115
-248328,3000,60406.017728
-269720,3000,60494.531847
-248856,3000,60576.248863
-266872,3000,60658.79088
-288304,3000,60746.12105
-266584,3000,60877.347608
-279264,3000,60962.470341
-256496,3000,61047.779893
-281304,3000,61130.045369
-263528,3000,61210.807363
-238336,3000,61291.85041
-268216,3000,61376.989325
-274336,3000,61462.87511
-245304,3000,61546.919054
-251304,3000,61631.881821
-256952,3000,61719.012261
-270808,3000,61803.130679
-269992,3000,61884.916366
-278080,3000,61972.184727
-293704,3000,62051.889197
-261864,3000,62134.787389
-257576,3000,62221.569236
-283936,3000,62300.308318
-252672,3000,62383.360925
-290080,3000,62470.274604
-252936,3000,62555.186254
-247680,3000,62643.954998
-284960,3000,62724.034928
-280824,3000,62806.748218
-280928,3000,62888.104342
-265944,3000,62974.086488
-273552,3000,63054.755064
-291280,3000,63135.999695
-278888,3000,63214.412136
-262584,3000,63297.118614
-263040,3000,63381.892547
-284512,3000,63463.357579
-255520,3000,63544.029114
-258568,3000,63629.61746
-244352,3000,63715.942801
-251768,3000,63800.183109
-258776,3000,63882.856846
-239064,3000,63966.470037
-277608,3000,64046.776598
-273520,3000,64132.01864
-271784,3000,64212.773964
-274912,3000,64295.744988
-248552,3000,64380.813812
-274488,3000,64466.662728
-238528,3000,64554.330719
-259336,3000,64632.988827
-234176,3000,64721.828032
-272040,3000,64810.02715
-276176,3000,64895.471637
-265840,3000,64976.24519
-251720,3000,65065.77248
-272952,3000,65150.032567
-247176,3000,65234.284226
-243448,3000,65320.814177
-260016,3000,65409.234311
-226176,3000,65498.246852
-268656,3000,65579.62707
-301496,3000,65659.392108
-260640,3000,65740.916589
-259208,3000,65828.327396
-283384,3000,65911.927531
-257472,3000,65990.119788
-275968,3000,66072.067004
-259816,3000,66156.500994
-256976,3000,66240.875684
-256528,3000,66326.73063
-269544,3000,66406.624812
-251288,3000,66545.113173
-261664,3000,66624.176232
-258608,3000,66704.445476
-251648,3000,66786.227665
-258392,3000,66871.481951
-269584,3000,66954.610318
-244216,3000,67037.955421
-252496,3000,67126.28344
-253784,3000,67209.529687
-243128,3000,67295.673556
-263608,3000,67381.29857
-279912,3000,67466.534892
-260280,3000,67547.316826
-235504,3000,67635.835835
-277528,3000,67716.736487
-239904,3000,67802.22266
-236248,3000,67885.671635
-249104,3000,67972.998424
-268944,3000,68058.141261
-245408,3000,68137.393533
-261840,3000,68222.968936
-270216,3000,68311.345141
-264040,3000,68393.962385
-273600,3000,68476.474195
-255672,3000,68561.35799
-279088,3000,68641.130609
-248024,3000,68722.686062
-260632,3000,68807.120748
-262944,3000,68884.283777
-234888,3000,68967.774134
-235280,3000,69051.793234
-246528,3000,69136.69822
-257560,3000,69218.382297
-240168,3000,69302.864753
-277136,3000,69386.940794
-289160,3000,69472.385966
-241240,3000,69557.995304
-260320,3000,69642.060588
-266616,3000,69728.591043
-260928,3000,69811.362675
-255784,3000,69892.508435
-261968,3000,69970.873713
-253104,3000,70053.480387
-231520,3000,70133.654368
-269744,3000,70217.458931
-254488,3000,70301.729923
-252608,3000,70387.070408
-246960,3000,70468.009151
-271776,3000,70549.158926
-234880,3000,70635.906855
-265472,3000,70722.531712
-259408,3000,70806.722128
-273584,3000,70890.114866
-272608,3000,70975.107466
-255248,3000,71052.773123
-260816,3000,71139.085461
-235152,3000,71221.527467
-246200,3000,71306.223977
-252504,3000,71384.784446
-258448,3000,71463.361261
-261568,3000,71554.697069
-287064,3000,71633.013099
-254664,3000,71724.679712
-265472,3000,71815.302006
-273512,3000,71902.912637
-252648,3000,71992.610029
-266840,3000,72081.365718
-247624,3000,72230.074889
-241000,3000,72315.004628
-257232,3000,72403.130971
-240208,3000,72489.478106
-236792,3000,72575.553905
-256256,3000,72663.331361
-286192,3000,72757.164646
-256616,3000,72846.180905
-281704,3000,72936.808111
-270792,3000,73027.450702
-286416,3000,73114.225732
-278152,3000,73205.459283
-230528,3000,73296.487396
-269336,3000,73381.72038
-231136,3000,73474.456801
-247488,3000,73565.651072
-237848,3000,73657.768793
-252328,3000,73743.378145
-249256,3000,73837.454776
-249944,3000,73926.870622
-255400,3000,74017.469184
-253320,3000,74103.593204
-270936,3000,74194.294521
-286088,3000,74286.804678
-248400,3000,74367.645401
-234840,3000,74453.127988
-248296,3000,74537.955899
-236976,3000,74623.114524
-289760,3000,74703.274873
-253104,3000,74792.382908
-267752,3000,74877.028483
-259368,3000,74959.680639
-277904,3000,75045.530093
-265488,3000,75130.824312
-236048,3000,75223.40606
-254192,3000,75310.822197
-272832,3000,75397.224624
-263048,3000,75481.697714
-241232,3000,75574.376857
-258064,3000,75661.216133
-265608,3000,75748.694521
-261952,3000,75835.496269
-269584,3000,75925.395725
-267272,3000,76018.572497
-238080,3000,76103.503855
-266792,3000,76191.869526
-240952,3000,76281.537106
-239576,3000,76363.714289
-246448,3000,76454.941545
-270576,3000,76544.548529
-255512,3000,76629.194575
-243320,3000,76724.857494
-236904,3000,76815.5788
-239280,3000,76909.623492
-245264,3000,76997.059391
-253248,3000,77087.279171
-264704,3000,77173.129849
-231600,3000,77265.513477
-242856,3000,77355.015581
-220472,3000,77441.972481
-255328,3000,77532.047513
-242192,3000,77625.243925
-221408,3000,77720.722634
-236944,3000,77810.392442
-236080,3000,77897.219094
-290712,3000,77981.587654
-240952,3000,78115.849334
-265224,3000,78197.173248
-236800,3000,78289.011762
-258248,3000,78379.061015
-248480,3000,78472.891068
-259904,3000,78554.14506
-248040,3000,78638.824017
-236192,3000,78730.830184
-224768,3000,78821.045083
-234104,3000,78907.567778
-238264,3000,78994.188664
-257336,3000,79082.014267
-232688,3000,79172.976698
-241000,3000,79262.176855
-216696,3000,79345.737029
-253208,3000,79434.047907
-265576,3000,79515.034454
-268424,3000,79600.832168
-282024,3000,79676.191719
-247800,3000,79765.251255
-288680,3000,79847.177471
-281568,3000,79936.812521
-261280,3000,80023.771853
-241040,3000,80114.868819
-255232,3000,80202.051523
-225016,3000,80293.296217
-259384,3000,80382.38904
-254392,3000,80473.787497
-264432,3000,80566.110119
-257184,3000,80653.347252
-264440,3000,80736.589136
-261720,3000,80823.067199
-247472,3000,80914.106692
-258240,3000,81001.381006
-236680,3000,81084.211185
-240776,3000,81174.145121
-231560,3000,81257.263711
-291968,3000,81348.028751
-260248,3000,81435.639305
-256592,3000,81526.669704
-241936,3000,81609.643945
-248872,3000,81695.162981
-260280,3000,81780.30434
-234008,3000,81873.179802
-271432,3000,81969.631642
-253976,3000,82058.457664
-259184,3000,82151.777522
-253008,3000,82240.890856
-228904,3000,82340.086627
-257480,3000,82432.648819
-229320,3000,82525.322711
-255152,3000,82621.886933
-241768,3000,82714.549804
-229808,3000,82801.881999
-255088,3000,82884.292259
-252280,3000,82974.484304
-226632,3000,83062.809056
-252128,3000,83149.324907
-271472,3000,83232.104482
-258976,3000,83314.406698
-243104,3000,83408.225332
-242920,3000,83492.558927
-240032,3000,83575.01537
-263368,3000,83657.136758
-258184,3000,83747.893775
-216504,3000,83830.106216
-229888,3000,83915.260461
-265280,3000,84053.040435
-220536,3000,84141.081406
