#{"t_start": 1676274039.974998, "env_id": null}
r,l,t
17224,3000,69.777075
16088,3000,130.675036
17648,3000,198.431881
16840,3000,263.02222
16512,3000,333.212426
17078,3000,403.610929
17658,3000,476.424334
16756,3000,550.318422
17446,3000,623.130233
16850,3000,701.466925
16768,3000,779.039347
15906,3000,854.971066
17028,3000,927.751664
17660,3000,1008.567747
16922,3000,1082.273545
17352,3000,1153.761975
17780,3000,1227.989004
16462,3000,1304.173551
17022,3000,1381.505234
16314,3000,1454.752317
17312,3000,1531.500115
16872,3000,1606.394156
17732,3000,1680.050314
17028,3000,1753.762354
17106,3000,1829.988385
17164,3000,1901.740616
16790,3000,1972.689605
16876,3000,2044.268287
17614,3000,2118.546651
17490,3000,2190.302975
17326,3000,2265.242833
17078,3000,2337.608049
16726,3000,2405.710798
16396,3000,2477.440556
17330,3000,2548.661696
16342,3000,2615.278377
16514,3000,2684.029094
15974,3000,2752.409543
17140,3000,2822.980085
17382,3000,2892.063928
17048,3000,2962.178869
16864,3000,3038.214222
16588,3000,3108.93134
16182,3000,3182.810014
17152,3000,3256.022339
17464,3000,3329.864316
15990,3000,3400.452725
15922,3000,3471.690926
17408,3000,3547.472439
16946,3000,3622.885806
16726,3000,3697.731728
16500,3000,3768.834812
16542,3000,3840.096279
16554,3000,3912.730871
16238,3000,3982.022969
16570,3000,4054.53937
16620,3000,4126.267282
15908,3000,4200.797256
15930,3000,4272.772634
16490,3000,4346.174094
16680,3000,4420.140032
16688,3000,4493.471286
17288,3000,4565.519709
16466,3000,4637.007954
16848,3000,4711.077119
16246,3000,4783.166667
17146,3000,4954.254626
16516,3000,5030.026223
16526,3000,5102.076516
17122,3000,5175.063584
17102,3000,5246.724607
16792,3000,5316.000915
16038,3000,5386.541353
16924,3000,5458.043423
16140,3000,5531.759473
15996,3000,5604.249839
16806,3000,5677.228486
17348,3000,5750.573155
17674,3000,5822.944482
16704,3000,5896.381915
16634,3000,5968.398324
16122,3000,6042.349026
16116,3000,6114.861657
16184,3000,6186.475028
17088,3000,6263.903049
16174,3000,6338.526002
16640,3000,6413.842577
16778,3000,6487.617883
16136,3000,6560.04839
15834,3000,6637.032441
16096,3000,6712.747088
17472,3000,6785.546202
16374,3000,6856.634232
17326,3000,6928.445823
15988,3000,6999.916049
17170,3000,7070.067193
17762,3000,7137.228829
15806,3000,7208.759031
17046,3000,7285.855102
17058,3000,7360.071885
15730,3000,7434.860846
16234,3000,7509.59677
15652,3000,7581.455672
16802,3000,7654.787471
16268,3000,7727.84466
15910,3000,7796.868072
16814,3000,7871.867489
15214,3000,7946.160494
16356,3000,8022.498058
16884,3000,8098.540273
15606,3000,8173.608375
16600,3000,8245.317058
16316,3000,8316.43286
15650,3000,8394.058523
16596,3000,8468.193422
16226,3000,8544.906019
16172,3000,8616.38858
16350,3000,8691.183537
15404,3000,8770.151086
15972,3000,8843.15533
15848,3000,8916.847875
15594,3000,8993.705439
15994,3000,9070.087472
16450,3000,9146.91751
15670,3000,9220.127706
16100,3000,9296.114665
15136,3000,9370.186094
16080,3000,9445.071626
17138,3000,9517.424977
16604,3000,9588.821655
15850,3000,9663.392068
16236,3000,9735.241401
17056,3000,9810.102419
16334,3000,9981.908389
16192,3000,10053.753781
17134,3000,10126.529976
16062,3000,10202.189901
15702,3000,10278.030913
16000,3000,10354.88769
15778,3000,10429.863014
15526,3000,10506.162085
15488,3000,10583.087681
15752,3000,10665.687597
15268,3000,10741.578875
15810,3000,10817.064307
15660,3000,10889.479124
15780,3000,10963.839531
15886,3000,11036.961889
16020,3000,11110.739455
15588,3000,11188.39597
15384,3000,11266.156677
15238,3000,11340.490661
15584,3000,11412.410448
16174,3000,11484.150901
15820,3000,11560.19471
16112,3000,11636.557408
16008,3000,11712.9084
15898,3000,11786.538164
16018,3000,11859.814607
16754,3000,11935.439409
15834,3000,12009.385278
16322,3000,12081.420566
15920,3000,12152.22124
15398,3000,12229.663136
15490,3000,12308.644246
15848,3000,12381.460958
15098,3000,12458.50944
15500,3000,12533.102916
15182,3000,12611.627586
15472,3000,12686.132596
14896,3000,12762.222952
15676,3000,12837.842341
16380,3000,12917.397926
16382,3000,12993.29044
16756,3000,13071.436988
16286,3000,13149.23516
16178,3000,13223.246293
16182,3000,13298.565168
16316,3000,13374.31998
16218,3000,13446.622266
15434,3000,13527.908804
15312,3000,13605.147107
15746,3000,13676.915448
16908,3000,13753.494752
16670,3000,13829.829845
16680,3000,13905.572674
15204,3000,13976.845762
15868,3000,14050.681522
17432,3000,14124.760755
16808,3000,14200.87304
16558,3000,14270.578062
17196,3000,14342.335971
16816,3000,14417.894985
16172,3000,14495.543729
16110,3000,14570.223583
15816,3000,14640.769537
15856,3000,14716.534415
16340,3000,14790.298385
15972,3000,14865.88458
15282,3000,14942.410689
16104,3000,15134.907669
15828,3000,15223.841983
16464,3000,15309.911141
16314,3000,15394.634938
17594,3000,15480.619152
15964,3000,15562.499169
16162,3000,15651.437585
15984,3000,15731.03047
15242,3000,15815.667111
15830,3000,15907.294663
15858,3000,15995.858939
16084,3000,16080.475928
17720,3000,16165.081606
16698,3000,16247.341265
17336,3000,16329.198406
16310,3000,16415.837686
17406,3000,16503.415823
16766,3000,16587.262834
16898,3000,16672.673731
17406,3000,16755.660488
18002,3000,16840.713286
18122,3000,16926.57133
16352,3000,17009.92759
17118,3000,17094.274991
16102,3000,17175.904166
16740,3000,17268.087009
17790,3000,17353.372026
16722,3000,17440.201673
17246,3000,17520.612956
17008,3000,17602.419013
17036,3000,17695.934959
16520,3000,17799.207088
16750,3000,17899.787974
17072,3000,18005.664778
16582,3000,18115.56652
16174,3000,18221.560599
17616,3000,18328.574067
16978,3000,18431.132996
17486,3000,18536.340216
18400,3000,18649.554249
17538,3000,18761.197473
16264,3000,18867.529947
