#{"t_start": 1680175705.9355333, "env_id": null}
r,l,t
-327318,3000,4432.892392
-350321,3000,4448.892055
-348331,3000,4464.88851
-329314,3000,4479.844295
-328299,3000,4495.859565
-324299,3000,4512.68049
-369324,3000,4529.672808
-319298,3000,4545.039787
-322291,3000,4560.883908
-331327,3000,4576.664783
-366307,3000,4592.829894
-343311,3000,4608.955434
-339308,3000,4625.382176
-318300,3000,4641.725221
-311273,3000,4657.582315
-328310,3000,4673.072441
-331308,3000,4687.860385
-302317,3000,4703.09931
-335303,3000,4718.545293
-298274,3000,4734.395669
-318295,3000,4749.527105
-288276,3000,4765.633623
-339290,3000,4782.184675
-317289,3000,4797.775465
-337314,3000,4813.210265
-325298,3000,4829.227129
-340308,3000,4844.059877
-315320,3000,4858.898978
-323287,3000,4873.87015
-331319,3000,4889.300599
-325311,3000,4904.806457
-318302,3000,4920.418851
-347285,3000,4936.391045
-336299,3000,4951.388682
-320290,3000,4966.285057
-315301,3000,4982.561257
-338303,3000,4998.248153
-324291,3000,5013.462921
-324278,3000,5029.972605
-319310,3000,5045.160588
-305308,3000,5060.556084
-298288,3000,5075.717294
-302272,3000,5091.298494
-322312,3000,5107.271106
-307299,3000,5123.790802
-356319,3000,5140.113623
-312277,3000,5156.829144
-338300,3000,5172.742674
-335310,3000,5188.467955
-312306,3000,5203.062692
-322291,3000,5218.421065
-321273,3000,5233.99362
-309270,3000,5249.512898
-321301,3000,5264.7312
-316280,3000,5279.741352
-345299,3000,5295.71357
-322300,3000,5311.160035
-328298,3000,5326.986126
-339321,3000,5350.04607
-296277,3000,5364.963493
-335272,3000,5380.659254
-331309,3000,5395.594878
-316312,3000,5411.793218
-326308,3000,5427.306155
-324312,3000,5442.499233
-308251,3000,5458.157905
-333302,3000,5473.77581
-319301,3000,5488.955213
-330286,3000,5503.632467
-321290,3000,5519.268248
-313263,3000,5534.816295
-307301,3000,5550.112319
-319287,3000,5565.71971
-342275,3000,5581.688897
-320276,3000,5597.318013
-354314,3000,5613.531102
-285277,3000,5628.458859
-330294,3000,5643.723039
-344300,3000,5658.782751
-296282,3000,5673.690167
-341271,3000,5688.720287
-303266,3000,5704.284659
-337284,3000,5719.510713
-333293,3000,5734.137552
-325303,3000,5749.174442
-291279,3000,5764.066699
-318282,3000,5779.772319
-320309,3000,5794.753764
-306272,3000,5809.987894
-330296,3000,5825.099919
-319293,3000,5840.946357
-332299,3000,5856.630454
-318313,3000,5871.466419
-317292,3000,5887.226865
-337285,3000,5902.698507
-328270,3000,5918.510718
-306273,3000,5933.797903
-312275,3000,5949.199396
-327287,3000,5964.521547
-315286,3000,5979.948235
-314290,3000,5995.842771
-287276,3000,6010.478757
