#{"t_start": 1680175684.9521194, "env_id": null}
r,l,t
-8520,3000,122222.60204
-4560,3000,122236.607785
-7040,3000,122251.608726
-8656,3000,122265.973233
-1016,3000,122281.30395
-7552,3000,122296.193863
-10364,3000,122311.170328
-6376,3000,122325.657493
-10044,3000,122340.13881
-2608,3000,122354.54291
-11148,3000,122369.399928
-7308,3000,122384.117261
-7328,3000,122398.671746
-8256,3000,122420.260475
1772,3000,122435.464202
-11512,3000,122450.741828
-7344,3000,122465.873545
-7004,3000,122480.471509
-3100,3000,122495.777002
-4248,3000,122510.639915
-7512,3000,122525.544714
-10496,3000,122539.892606
-4764,3000,122554.539737
-6176,3000,122570.005081
-5312,3000,122585.091608
-5280,3000,122599.939238
-8112,3000,122615.405521
-5484,3000,122630.140075
-2228,3000,122645.298735
-1392,3000,122660.800556
-10432,3000,122675.851301
-6292,3000,122690.840723
-12436,3000,122705.695556
-12244,3000,122720.765062
-10672,3000,122735.898601
-4144,3000,122750.779958
-6244,3000,122765.913271
-6596,3000,122780.508937
-3112,3000,122795.508238
1792,3000,122810.218866
-7248,3000,122825.436253
-420,3000,122840.227578
-2940,3000,122855.633771
-17600,3000,122870.70263
-2168,3000,122886.251841
-11464,3000,122901.42068
-6380,3000,122915.682713
-12252,3000,122930.600051
-8356,3000,122944.920079
-16648,3000,122959.780205
776,3000,122975.108943
-5392,3000,122989.855323
-8272,3000,123004.61577
-14384,3000,123019.504799
-7320,3000,123034.183705
2492,3000,123049.064214
-14384,3000,123063.578357
-6620,3000,123078.526833
-11236,3000,123093.267243
-11480,3000,123107.672996
-2312,3000,123122.274936
-2328,3000,123137.412796
-10648,3000,123152.155073
-128,3000,123166.550452
-92,3000,123181.297326
-2428,3000,123196.63261
-9316,3000,123211.352574
-11444,3000,123226.352083
-1032,3000,123241.27809
-4280,3000,123256.249732
-10044,3000,123271.535307
-10704,3000,123286.150288
-4204,3000,123301.584739
-5444,3000,123315.88185
-10512,3000,123330.243531
-6292,3000,123345.143642
-7508,3000,123359.262738
-3300,3000,123373.485152
-11260,3000,123388.535507
-10692,3000,123402.951695
-9860,3000,123424.27088
-7344,3000,123439.587894
-3072,3000,123454.567494
-20248,3000,123469.567572
-9204,3000,123484.278401
-3312,3000,123498.955916
-2248,3000,123514.111987
-5108,3000,123529.969852
-4420,3000,123544.761887
1540,3000,123560.231877
-8120,3000,123575.12218
-9676,3000,123590.252991
-6600,3000,123604.497778
-3108,3000,123619.318308
-11620,3000,123633.992942
-3240,3000,123648.881674
