#{"t_start": 1680429498.4097633, "env_id": null}
r,l,t
-450015,3000,174.049487
-465027,3000,343.775277
-476033,3000,508.309253
-439009,3000,677.031792
-452015,3000,847.158131
-443013,3000,1010.685314
-508059,3000,1185.737121
-459011,3000,1342.077122
-477040,3000,1506.052305
-473033,3000,1670.399542
-460027,3000,1839.004781
-465029,3000,2004.263947
-480039,3000,2173.092499
-441003,3000,2342.999054
-463006,3000,2507.461852
-466035,3000,2674.619522
-453022,3000,2839.075829
-460022,3000,3000.959962
-453012,3000,3169.689518
-479032,3000,3340.088845
-452022,3000,3506.856216
-436000,3000,3680.964115
-483037,3000,3851.378877
-476023,3000,4018.560487
-455019,3000,4183.667368
-470029,3000,4346.809943
-436998,3000,4510.373771
-468024,3000,4683.310088
-478035,3000,4846.565144
-433994,3000,5015.247802
-466034,3000,5179.985749
-444014,3000,5348.832907
-468015,3000,5523.775629
-456009,3000,5695.307155
-429991,3000,5857.157798
-449008,3000,6027.268553
-477036,3000,6193.02367
-450010,3000,6359.386843
-444004,3000,6526.396988
-442008,3000,6689.231653
-463025,3000,6856.037964
-450005,3000,7033.662617
-420992,3000,7204.81434
-474028,3000,7368.598387
-445005,3000,7539.675562
-442997,3000,7705.099432
-455012,3000,7876.096255
-486051,3000,8034.233636
-467041,3000,8206.744337
-459012,3000,8373.787435
-438000,3000,8545.32468
-428991,3000,8707.739365
-450008,3000,8867.522278
-478036,3000,9034.109648
-452997,3000,9197.669533
-443005,3000,9367.48637
-466024,3000,9534.980408
-456008,3000,9700.199453
-460012,3000,9874.741034
-474042,3000,10049.856659
-445011,3000,10220.592062
-458017,3000,10396.019932
-455020,3000,10569.05873
-454018,3000,10730.289802
-459025,3000,10910.099263
-449014,3000,11082.258961
-462027,3000,11556.760106
-444000,3000,11723.624882
-466016,3000,11889.423865
-450003,3000,12053.439805
-452016,3000,12224.309403
-439997,3000,12394.235517
-460021,3000,12551.855925
-439003,3000,12711.935631
-451016,3000,12873.812534
-467019,3000,13026.380634
-455032,3000,13187.186816
-444991,3000,13350.793396
-458016,3000,13503.706681
-476038,3000,13672.62313
-454027,3000,13840.20232
-430000,3000,14011.580322
-444000,3000,14185.576411
-424969,3000,14347.241197
-455015,3000,14511.580943
-440001,3000,14676.952519
-446015,3000,14848.859552
-458010,3000,15010.217551
-465038,3000,15175.865355
-456017,3000,15348.375248
-438988,3000,15508.538079
-477030,3000,15671.138634
-453024,3000,15834.171654
-463028,3000,16001.803175
-475032,3000,16164.389214
-422996,3000,16336.26376
-467020,3000,16499.069465
-451021,3000,16657.767224
-451016,3000,16824.462074
-441013,3000,16993.835881
-428989,3000,17161.570186
-450028,3000,17328.134248
-421979,3000,17494.141281
-444015,3000,17653.89997
-428990,3000,17812.51228
-483033,3000,17972.023946
-450009,3000,18125.624198
-458006,3000,18278.381629
-424000,3000,18435.650254
-464032,3000,18584.377943
-418976,3000,18739.624794
-503059,3000,18889.830003
-487051,3000,19044.461401
-418976,3000,19196.76801
-463034,3000,19352.657745
-447005,3000,19521.706289
-454032,3000,19673.783664
-446013,3000,19829.761402
-424974,3000,19980.079447
-436001,3000,20142.386142
-433992,3000,20300.567081
-470035,3000,20453.371516
-447022,3000,20609.479675
-425014,3000,20766.671967
-461024,3000,20913.209118
-441001,3000,21064.499111
-414975,3000,21225.417329
-409985,3000,21382.655286
-432997,3000,21535.276622
-463031,3000,21680.585327
-408980,3000,21831.941286
-444009,3000,21988.899291
-436999,3000,22141.038982
-461027,3000,22519.049673
-432002,3000,22670.477051
-424999,3000,22823.705803
-435012,3000,22967.972279
-423995,3000,23123.560186
-406969,3000,23278.06148
-462056,3000,23427.512581
-461035,3000,23584.904343
-431002,3000,23741.620408
-460039,3000,23894.216293
-434023,3000,24052.246365
-447020,3000,24197.288388
-438007,3000,24353.531738
-430003,3000,24513.543342
-434997,3000,24662.18192
-413994,3000,24817.069677
-411995,3000,24979.44623
-431012,3000,25135.947167
-453011,3000,25289.058862
-459031,3000,25437.409613
-438010,3000,25591.631158
-407987,3000,25752.798773
-428016,3000,25913.005085
-426002,3000,26064.780001
-427007,3000,26230.832088
-454033,3000,26378.517517
-419015,3000,26538.304942
-430012,3000,26694.821563
-424014,3000,26854.801506
-432013,3000,27007.162927
-424001,3000,27156.762264
-440026,3000,27308.668777
-422994,3000,27466.434299
-436010,3000,27614.159272
-432010,3000,27773.593415
-418997,3000,27921.3903
-410006,3000,28085.124106
-452016,3000,28233.768667
-445043,3000,28378.137293
-424024,3000,28529.980141
-404995,3000,28683.771295
-405994,3000,28847.204406
-417993,3000,29004.889779
-416000,3000,29156.994546
-426003,3000,29314.13709
-447024,3000,29471.144862
-408990,3000,29625.965663
-426001,3000,29777.693885
-446025,3000,29931.000472
-406994,3000,30088.958669
-411998,3000,30249.545333
-414001,3000,30406.938006
-442040,3000,30565.492913
-452045,3000,30718.399838
-421005,3000,30868.27938
-430024,3000,31028.59247
-407994,3000,31191.491385
-418011,3000,31347.025677
-420012,3000,31502.128553
-404003,3000,31656.237231
-423011,3000,31814.754037
-412004,3000,31971.522193
-386999,3000,32134.057354
-430039,3000,32281.979808
-396996,3000,32447.29856
