#{"t_start": 1676137627.957339, "env_id": null}
r,l,t
10350,3000,91177.243246
10592,3000,91187.404771
10094,3000,91197.264509
10238,3000,91207.706505
10546,3000,91217.577162
10256,3000,91227.738921
10518,3000,91238.681551
10124,3000,91248.719999
10436,3000,91259.40837
10486,3000,91269.839102
10566,3000,91280.234977
10438,3000,91290.765792
10484,3000,91300.927691
10678,3000,91310.881625
10602,3000,91321.542113
10760,3000,91332.130751
10066,3000,91342.244272
10272,3000,91352.727238
10490,3000,91362.986826
10078,3000,91372.899097
10544,3000,91383.573292
10224,3000,91393.669612
10436,3000,91403.455513
10168,3000,91413.949394
10306,3000,91424.086924
10456,3000,91434.105004
10418,3000,91444.538897
10258,3000,91454.736005
10420,3000,91465.079072
10564,3000,91475.229442
10308,3000,91485.422259
10578,3000,91496.178331
10642,3000,91506.654279
10692,3000,91516.871644
10344,3000,91527.146324
10338,3000,91536.980326
10266,3000,91547.360456
10306,3000,91557.458562
10680,3000,91567.406023
10598,3000,91577.632298
10184,3000,91587.694996
10396,3000,91597.976781
10802,3000,91608.286783
10534,3000,91618.931679
10530,3000,91629.244924
10530,3000,91649.310079
10390,3000,91659.602168
10340,3000,91669.672021
10472,3000,91680.300804
10428,3000,91690.87381
10492,3000,91700.886174
10288,3000,91710.659945
10494,3000,91721.147078
10420,3000,91731.442482
10050,3000,91741.263957
10330,3000,91751.055665
10052,3000,91761.434057
10464,3000,91771.638895
10288,3000,91781.307949
10522,3000,91791.378857
10078,3000,91800.99174
10536,3000,91811.260843
10630,3000,91821.405319
10332,3000,91831.438447
10202,3000,91841.726247
10344,3000,91852.617042
10088,3000,91862.882933
10664,3000,91872.958004
10580,3000,91883.060167
10164,3000,91893.291835
10690,3000,91903.457243
10706,3000,91914.309422
10156,3000,91924.416692
10238,3000,91934.676325
10400,3000,91944.190331
10266,3000,91954.30339
10286,3000,91964.5447
10400,3000,91974.820833
10490,3000,91985.333772
10342,3000,91995.363
10228,3000,92005.95798
10170,3000,92015.980155
10354,3000,92026.28229
10448,3000,92036.67579
10326,3000,92047.268178
10398,3000,92057.181798
10418,3000,92067.653184
10292,3000,92077.971124
10118,3000,92087.745868
10572,3000,92098.025788
10548,3000,92108.38519
10522,3000,92118.51846
10262,3000,92128.791866
10448,3000,92138.99989
10260,3000,92149.328486
10340,3000,92159.651738
10268,3000,92170.274328
10126,3000,92180.39838
10632,3000,92190.363971
10338,3000,92200.842166
10708,3000,92211.195189
10866,3000,92221.855814
10042,3000,92231.790085
10450,3000,92241.935197
10500,3000,92251.902594
10412,3000,92261.756802
10414,3000,92271.844219
10282,3000,92281.709392
10508,3000,92291.887891
10236,3000,92301.650157
10520,3000,92312.282893
10622,3000,92322.878448
10398,3000,92343.129649
10316,3000,92353.1889
10408,3000,92363.903865
10362,3000,92374.448604
10576,3000,92384.764028
10358,3000,92395.098685
10310,3000,92404.922806
10150,3000,92414.974308
10648,3000,92425.386765
10708,3000,92435.272163
10330,3000,92445.87606
10390,3000,92455.6667
10348,3000,92466.047176
10364,3000,92475.871027
10458,3000,92485.660244
10676,3000,92496.045585
10482,3000,92506.702682
9996,3000,92516.674886
10520,3000,92527.009803
10540,3000,92537.336037
10586,3000,92547.202941
10764,3000,92557.94877
10708,3000,92568.417524
10448,3000,92578.699089
10254,3000,92589.435049
10612,3000,92599.497492
10492,3000,92609.861946
10802,3000,92620.476787
10458,3000,92630.979673
10248,3000,92641.080484
10280,3000,92650.849115
10764,3000,92661.858884
10620,3000,92672.16944
10030,3000,92682.796116
10368,3000,92693.590448
10684,3000,92704.163959
10160,3000,92714.092248
10922,3000,92724.189922
10674,3000,92734.427775
10312,3000,92744.161327
10370,3000,92753.978158
10448,3000,92763.886694
10706,3000,92773.627734
10114,3000,92783.511703
10384,3000,92793.353218
10698,3000,92803.761008
10314,3000,92813.696687
10686,3000,92823.64834
10444,3000,92833.639746
10270,3000,92842.823738
10642,3000,92852.342215
10696,3000,92861.890186
10518,3000,92871.739572
10654,3000,92881.458708
10596,3000,92891.386424
10508,3000,92900.975612
10350,3000,92910.543657
10426,3000,92920.628071
10370,3000,92930.52731
10330,3000,92940.123085
10428,3000,92950.051982
10344,3000,92959.810353
10610,3000,92970.326794
10490,3000,92979.557372
10708,3000,92989.160714
10356,3000,92998.631752
10534,3000,93008.728014
10346,3000,93027.114454
10242,3000,93036.489394
10480,3000,93046.801826
10330,3000,93056.465041
10208,3000,93066.146865
10442,3000,93076.446956
10400,3000,93086.252215
10654,3000,93096.108873
10126,3000,93106.056849
10096,3000,93115.318017
10570,3000,93125.070108
10226,3000,93134.850693
10486,3000,93144.294034
10626,3000,93154.616944
10298,3000,93164.093338
10294,3000,93173.373349
10222,3000,93182.74142
10640,3000,93192.27684
10478,3000,93201.822036
10386,3000,93211.851398
10448,3000,93221.376256
10218,3000,93230.781495
10582,3000,93240.60533
10456,3000,93250.36063
10558,3000,93260.109287
10602,3000,93269.818154
10242,3000,93279.640373
10120,3000,93289.706058
10596,3000,93299.67421
10268,3000,93309.466184
10608,3000,93319.391277
10486,3000,93328.713908
10514,3000,93338.259051
10582,3000,93347.792173
10516,3000,93357.623002
10598,3000,93367.469373
10584,3000,93377.100525
10284,3000,93386.959486
10538,3000,93396.39311
10466,3000,93406.057241
10540,3000,93415.801378
10744,3000,93425.812024
10696,3000,93435.344599
10366,3000,93445.237589
10162,3000,93455.002992
10480,3000,93464.42852
9926,3000,93473.816929
10560,3000,93483.527028
10668,3000,93493.369463
10616,3000,93503.17537
10024,3000,93512.842491
10520,3000,93522.228782
10546,3000,93531.64463
10306,3000,93541.395123
10532,3000,93551.084156
10650,3000,93560.590919
10588,3000,93569.938101
10088,3000,93579.361354
10600,3000,93588.772642
10674,3000,93598.63708
10404,3000,93608.198216
10812,3000,93618.044359
10632,3000,93627.979226
10766,3000,93638.135942
10476,3000,93647.554816
10756,3000,93657.965977
10550,3000,93677.274835
10832,3000,93687.045636
10746,3000,93696.447464
10482,3000,93705.893977
10240,3000,93715.223973
10452,3000,93724.502454
10754,3000,93734.305702
9996,3000,93743.680407
10676,3000,93753.995598
10208,3000,93763.993252
10554,3000,93773.793636
10492,3000,93783.788944
10350,3000,93793.670733
10298,3000,93802.976437
10338,3000,93812.845207
10612,3000,93822.573998
10172,3000,93832.31787
10528,3000,93842.31421
10726,3000,93852.247146
10508,3000,93862.005216
10492,3000,93871.410586
10816,3000,93881.28871
10172,3000,93891.099132
10662,3000,93900.789108
10478,3000,93910.363765
10496,3000,93919.876479
10764,3000,93929.514483
10472,3000,93939.485024
10474,3000,93949.356815
10682,3000,93959.013315
10534,3000,93969.189244
10270,3000,93978.806525
10520,3000,93988.918244
10366,3000,93998.472953
10552,3000,94008.802449
10596,3000,94018.623263
10352,3000,94027.635693
10584,3000,94037.836672
10622,3000,94047.689572
10836,3000,94057.965026
10254,3000,94067.689082
10610,3000,94077.23828
10106,3000,94086.549669
10510,3000,94096.123339
10584,3000,94105.681611
10220,3000,94114.94418
10308,3000,94124.437515
10628,3000,94133.760727
10222,3000,94143.896019
10516,3000,94153.605201
10512,3000,94163.353328
10204,3000,94173.15002
10214,3000,94182.947947
10138,3000,94192.563435
10248,3000,94202.057167
10336,3000,94211.737673
9982,3000,94220.899719
10416,3000,94231.323666
10110,3000,94240.821199
10324,3000,94250.996781
10394,3000,94260.690939
10752,3000,94270.413193
10320,3000,94280.023101
10294,3000,94289.758753
10598,3000,94299.406348
10930,3000,94309.531214
10120,3000,94319.027322
10670,3000,94337.81048
10448,3000,94347.432948
10294,3000,94356.819085
10534,3000,94366.572943
10294,3000,94376.38992
10514,3000,94386.216727
10518,3000,94395.80344
10350,3000,94405.304781
10416,3000,94414.852592
10238,3000,94424.803044
10690,3000,94434.629352
10498,3000,94443.900398
10332,3000,94453.209185
10302,3000,94462.507974
10552,3000,94471.915951
10584,3000,94481.72104
10426,3000,94491.480967
10052,3000,94501.202999
10236,3000,94510.911026
10630,3000,94520.986872
10654,3000,94530.871768
10408,3000,94540.793953
10454,3000,94550.483832
10636,3000,94560.263498
9944,3000,94569.905903
10152,3000,94579.667498
10500,3000,94589.299152
10424,3000,94598.759528
10372,3000,94608.290305
10608,3000,94618.093184
10342,3000,94627.477597
10504,3000,94637.186221
10442,3000,94646.764572
10460,3000,94656.549985
10480,3000,94666.705319
10524,3000,94676.47921
10454,3000,94686.994235
10288,3000,94696.532743
10418,3000,94705.792098
10138,3000,94715.346717
10100,3000,94724.932712
10306,3000,94734.581187
10674,3000,94744.400248
10420,3000,94753.909914
10666,3000,94763.444249
10680,3000,94772.724479
10400,3000,94782.176991
10444,3000,94791.810894
10632,3000,94801.392465
10546,3000,94811.005789
9978,3000,94820.24752
10422,3000,94830.007389
10564,3000,94839.792969
10788,3000,94849.686087
10288,3000,94859.358595
10344,3000,94868.770791
10378,3000,94878.353147
10368,3000,94888.093267
10358,3000,94897.950349
10522,3000,94907.194181
10464,3000,94916.983195
10576,3000,94926.65498
10334,3000,94936.265595
10634,3000,94945.540175
10144,3000,94955.154149
10414,3000,94964.735671
10752,3000,94974.373522
10450,3000,94993.000656
10598,3000,95002.404886
10656,3000,95012.614195
10572,3000,95022.586469
10460,3000,95032.327439
10462,3000,95041.833557
10660,3000,95051.580255
10582,3000,95061.529765
10632,3000,95071.530601
10464,3000,95081.462014
