#{"t_start": 1676137627.5696077, "env_id": null}
r,l,t
3360,3000,15.121238
2848,3000,30.704768
3226,3000,47.092534
3676,3000,62.578448
3162,3000,78.348332
2640,3000,94.337249
2880,3000,109.592113
3070,3000,124.635767
2858,3000,140.031201
3348,3000,155.038052
2890,3000,171.096702
3420,3000,186.244317
3044,3000,201.234974
3272,3000,216.238747
3032,3000,231.823857
2970,3000,247.376935
2980,3000,262.725611
3148,3000,277.985894
3370,3000,293.661068
3154,3000,308.770259
2936,3000,323.850727
3436,3000,339.352892
3334,3000,354.531384
2876,3000,369.965454
2978,3000,385.692285
2668,3000,401.119497
2910,3000,416.881466
3152,3000,432.40696
3268,3000,448.305108
3028,3000,464.078954
2844,3000,480.015351
3070,3000,495.682528
3324,3000,510.541172
3384,3000,526.030957
3032,3000,541.32154
3272,3000,556.701177
3204,3000,571.630426
3050,3000,586.346214
3266,3000,601.581254
3868,3000,616.895226
3478,3000,632.357718
3414,3000,647.89102
2862,3000,663.838757
3028,3000,678.916572
3596,3000,694.121217
3382,3000,710.162317
3042,3000,725.397412
3484,3000,741.4726
3030,3000,756.790975
3374,3000,772.07587
3076,3000,788.530867
3192,3000,804.245322
3294,3000,820.95074
3454,3000,837.823248
3076,3000,854.503233
2620,3000,871.853504
3366,3000,889.528938
3692,3000,906.197577
3056,3000,923.915172
3114,3000,942.500037
2852,3000,961.878798
3464,3000,980.857007
2940,3000,1000.187303
2708,3000,1018.707647
3156,3000,1037.238851
2902,3000,1056.771654
2842,3000,1087.56016
2994,3000,1105.782781
3140,3000,1123.876614
3212,3000,1141.897532
3234,3000,1159.776829
3338,3000,1177.830114
3286,3000,1196.827571
3354,3000,1215.707851
3694,3000,1233.472087
3042,3000,1251.40072
4122,3000,1269.237755
2940,3000,1287.105303
3062,3000,1304.185631
3610,3000,1321.317441
3450,3000,1338.794708
3464,3000,1357.256667
3948,3000,1375.200344
3034,3000,1393.372304
3498,3000,1411.390194
3746,3000,1429.492301
3374,3000,1447.433989
3544,3000,1465.551859
2856,3000,1483.867679
3172,3000,1502.052035
2922,3000,1520.180655
3588,3000,1537.719762
3654,3000,1555.486375
3190,3000,1573.352361
3546,3000,1592.042579
3788,3000,1609.892053
2904,3000,1628.179773
3160,3000,1646.091569
3414,3000,1663.960001
3166,3000,1682.71716
2960,3000,1700.311306
3250,3000,1717.967335
3630,3000,1735.289703
3550,3000,1753.743369
3396,3000,1772.588365
3262,3000,1790.633078
3174,3000,1808.466843
3716,3000,1827.348122
3310,3000,1845.948514
3318,3000,1863.763926
3444,3000,1881.336242
3038,3000,1899.819685
4272,3000,1917.881711
2774,3000,1936.632662
3832,3000,1954.969904
2896,3000,1973.555245
3596,3000,1991.793084
3598,3000,2010.598036
3514,3000,2028.864794
3450,3000,2046.47376
3184,3000,2064.969117
3658,3000,2083.092591
3592,3000,2100.757059
3492,3000,2119.163872
3898,3000,2137.120636
3654,3000,2156.212903
3620,3000,2173.699193
3190,3000,2192.258347
3212,3000,2210.83604
3574,3000,2229.735968
3784,3000,2247.594856
3062,3000,2265.449372
3450,3000,2282.731964
3750,3000,2313.948206
3812,3000,2331.831138
3170,3000,2350.070996
3738,3000,2368.3044
3614,3000,2385.827734
3888,3000,2403.462448
3646,3000,2420.898961
3358,3000,2439.114269
3620,3000,2457.408754
3510,3000,2474.668881
3798,3000,2491.949714
3278,3000,2510.083234
3528,3000,2528.217351
4070,3000,2545.866799
3634,3000,2563.388575
3500,3000,2582.209625
3430,3000,2600.261925
3596,3000,2618.664974
3508,3000,2636.564929
3606,3000,2654.647689
3414,3000,2673.37685
3666,3000,2691.192503
3730,3000,2709.070457
3662,3000,2726.987155
3798,3000,2745.471982
3084,3000,2763.52068
3980,3000,2781.610884
4228,3000,2800.645224
3220,3000,2818.980652
4126,3000,2836.985482
3584,3000,2855.335645
3608,3000,2873.023657
3924,3000,2890.598436
3696,3000,2908.943649
3360,3000,2926.597627
3296,3000,2944.96636
3358,3000,2962.222993
3852,3000,2979.488236
4110,3000,2997.437169
3824,3000,3015.032401
3074,3000,3033.243866
3960,3000,3051.327861
3436,3000,3069.383928
3948,3000,3086.830682
3856,3000,3104.97798
3344,3000,3122.4861
3374,3000,3140.813623
3522,3000,3158.80943
3644,3000,3176.265915
3560,3000,3193.707039
3596,3000,3210.610156
3748,3000,3228.071748
4024,3000,3245.812127
3426,3000,3263.154939
3842,3000,3280.537908
3868,3000,3298.436828
4088,3000,3315.949389
4216,3000,3333.585862
4058,3000,3351.725754
3990,3000,3368.864166
3652,3000,3386.228529
3956,3000,3404.229239
4162,3000,3421.305895
4668,3000,3438.748294
3980,3000,3456.443755
4710,3000,3474.333242
4538,3000,3492.541065
3976,3000,3521.663124
4340,3000,3538.975708
4392,3000,3555.950166
4010,3000,3573.312785
4482,3000,3590.496882
3956,3000,3607.690342
4412,3000,3624.677101
4304,3000,3641.898103
4758,3000,3658.998408
4242,3000,3675.780627
4096,3000,3692.879849
4378,3000,3710.899213
4536,3000,3728.06247
4832,3000,3745.803712
3950,3000,3763.418322
3968,3000,3781.067057
4620,3000,3797.945887
4492,3000,3814.967451
4210,3000,3831.83719
4300,3000,3849.531087
4300,3000,3866.906272
4596,3000,3884.516101
4332,3000,3901.883953
4064,3000,3918.947845
4606,3000,3936.59778
4194,3000,3954.397574
4384,3000,3972.080239
5284,3000,3989.116275
4512,3000,4006.660233
4818,3000,4024.586068
4660,3000,4042.288073
4648,3000,4059.876111
4906,3000,4076.861289
4738,3000,4093.98648
4016,3000,4111.055303
4090,3000,4127.992061
4944,3000,4145.092159
4746,3000,4162.042549
4942,3000,4179.345375
4664,3000,4196.637823
4602,3000,4213.767395
4994,3000,4230.459928
4726,3000,4247.626242
5060,3000,4264.950584
4422,3000,4282.137091
5116,3000,4299.469604
4756,3000,4317.006725
5114,3000,4333.662483
4722,3000,4350.982368
4640,3000,4368.311008
4468,3000,4384.964961
4872,3000,4402.531394
5066,3000,4419.838214
4922,3000,4437.388258
4588,3000,4454.116701
4940,3000,4471.479456
4912,3000,4488.437155
4830,3000,4504.628166
4958,3000,4521.635607
5178,3000,4539.295602
4770,3000,4556.437815
5318,3000,4574.266264
5052,3000,4591.676471
4806,3000,4608.922037
4396,3000,4625.894369
5336,3000,4643.046571
5090,3000,4670.451685
4662,3000,4687.668447
4540,3000,4705.398712
5046,3000,4722.237459
4956,3000,4738.571537
5120,3000,4754.917641
4944,3000,4771.16429
4504,3000,4788.118817
5570,3000,4805.057798
4628,3000,4822.635079
5024,3000,4839.734176
4934,3000,4857.319364
4974,3000,4874.546623
4606,3000,4891.929319
5158,3000,4909.07114
4698,3000,4926.39151
4492,3000,4943.324955
4892,3000,4960.55937
5204,3000,4977.289148
4974,3000,4993.717477
5372,3000,5009.495875
5314,3000,5026.244382
5750,3000,5042.392815
5100,3000,5059.554199
5022,3000,5076.202788
5400,3000,5092.762294
5098,3000,5109.72794
5212,3000,5126.852223
5680,3000,5143.614736
4948,3000,5160.372028
5070,3000,5176.791232
5172,3000,5192.880176
5482,3000,5209.636846
5404,3000,5226.025512
5522,3000,5242.943148
5370,3000,5259.129776
5376,3000,5275.951132
5570,3000,5291.672504
5316,3000,5308.34727
5018,3000,5325.024414
5416,3000,5342.1682
4964,3000,5358.846411
5302,3000,5376.082159
5324,3000,5392.388068
5256,3000,5408.604171
5024,3000,5424.699827
5598,3000,5441.051529
5346,3000,5457.796433
5648,3000,5475.338353
5644,3000,5492.326079
5518,3000,5509.544568
5792,3000,5526.217579
5662,3000,5542.310755
5580,3000,5558.654006
5040,3000,5575.003383
5940,3000,5591.669743
5156,3000,5608.103368
5332,3000,5624.717356
5482,3000,5640.870837
5706,3000,5657.546599
5880,3000,5674.4018
5498,3000,5690.788048
5482,3000,5707.980009
5370,3000,5724.418655
5366,3000,5740.587856
5114,3000,5757.525066
5284,3000,5774.424704
5610,3000,5802.050805
5444,3000,5818.874488
6014,3000,5835.221447
5344,3000,5851.843096
6006,3000,5868.652734
5590,3000,5884.841053
5754,3000,5902.432552
6128,3000,5919.743473
5536,3000,5936.771297
5302,3000,5953.295161
5714,3000,5969.578779
5560,3000,5986.47418
5792,3000,6003.969101
5752,3000,6021.18841
6240,3000,6037.815276
5670,3000,6054.911709
5156,3000,6071.342235
5476,3000,6088.156517
5588,3000,6104.494025
5624,3000,6121.031586
5004,3000,6137.068296
5650,3000,6153.48447
6066,3000,6169.623501
5976,3000,6186.120444
6138,3000,6201.888596
5478,3000,6217.862753
6012,3000,6233.663923
5670,3000,6250.559396
5730,3000,6266.638846
5804,3000,6282.760267
5512,3000,6299.338916
5904,3000,6315.598226
6080,3000,6332.357796
5314,3000,6349.598798
5598,3000,6365.913969
5592,3000,6382.187929
5450,3000,6398.944094
5334,3000,6415.353096
6290,3000,6431.593607
5786,3000,6448.031345
5766,3000,6464.364599
5592,3000,6481.072476
6064,3000,6497.651539
5850,3000,6514.695876
5942,3000,6531.8436
5920,3000,6548.000105
5456,3000,6564.492296
5794,3000,6581.018864
5576,3000,6597.167315
5580,3000,6614.010175
6004,3000,6629.587052
5608,3000,6645.630287
5740,3000,6662.593292
6300,3000,6679.873975
5624,3000,6696.055415
5970,3000,6712.783896
6100,3000,6729.312466
5986,3000,6745.617274
6072,3000,6761.19716
6400,3000,6777.849231
5894,3000,6794.453223
6008,3000,6810.7691
6286,3000,6826.81742
5918,3000,6843.947998
5844,3000,6859.85567
5944,3000,6876.109349
5678,3000,6891.715142
6198,3000,6917.941936
5822,3000,6934.872669
6256,3000,6951.459308
6270,3000,6966.820761
5988,3000,6983.342329
5962,3000,6999.797696
6278,3000,7016.411287
6278,3000,7032.967726
6350,3000,7049.327003
5730,3000,7065.465816
6118,3000,7082.085646
6264,3000,7098.213567
6070,3000,7113.60383
5838,3000,7129.599459
6382,3000,7145.985234
5982,3000,7161.909959
6358,3000,7177.87614
6074,3000,7193.948831
5876,3000,7210.045832
6410,3000,7226.40131
6246,3000,7242.867109
6292,3000,7259.595389
6578,3000,7276.086313
6044,3000,7292.313351
6288,3000,7307.899504
6292,3000,7324.556521
5718,3000,7340.992534
5926,3000,7357.598728
6130,3000,7373.520108
5976,3000,7390.004935
6490,3000,7406.242335
6140,3000,7422.498024
6398,3000,7439.078912
6362,3000,7454.89316
6406,3000,7470.895065
6524,3000,7487.074904
6080,3000,7503.476795
6522,3000,7519.967239
6342,3000,7535.645159
6480,3000,7551.271898
6468,3000,7567.282106
6470,3000,7583.542059
6058,3000,7599.524245
6614,3000,7615.161493
6302,3000,7630.98377
6352,3000,7646.921954
6508,3000,7663.448289
