15667.564394689742,38947.564394689805,60,0.15748031496062992,16574.2112488665,38174.21124886652,56,0.14698162729658792,15347.69364023187,36947.69364023185,58,0.15223097112860892
15225.17047016779,40905.17047016787,69,0.16911764705882354,14744.023418810402,39224.02341881043,63,0.15441176470588236,15447.458030135691,40167.45803013568,75,0.18382352941176472
